,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10
5781_i_at,0.9886069304518093,0.0012659277028361257,0.0012658859715849687,0.0012659142042101847,0.0012659061078703787,0.0012658924779393845,0.0012658669711909463,0.001265855653379221,0.001265869623100048,0.0012659508360794464
5783_at,0.0016950186003780053,0.0016951677963373093,0.39304459085246296,0.0016950552903934946,0.0016954587463764513,0.0016950335750393786,0.5933941297461338,0.0016952100084673917,0.0016952328601885715,0.0016951025242226702
5785_at,0.651457790269975,0.001724588852995614,0.001724325954790836,0.023754405434210757,0.0017245825953404372,0.07072959047393582,0.24371139644068177,0.0017242172065552097,0.0017247294968400356,0.0017243732746746964
5788_at,0.08014443661230375,0.0015389740597633453,0.07171543900821462,0.001538945473117569,0.18617917376114487,0.0015389418303434022,0.5353149241987525,0.11895180675883979,0.001538801647775343,0.0015385566497447124
5791_at,0.0020835111291520204,0.0020851727357650723,0.002083848223229923,0.410396343527886,0.08904372764756209,0.4859729889223026,0.0020836385476896745,0.002083566254237852,0.0020835422323630557,0.002083660779811736
5800_at,0.06361306761360039,0.003030597447661712,0.003030874483764344,0.14238104594880008,0.0030309016006471777,0.0030309747672360335,0.7727892464987409,0.0030307831468301904,0.0030305606901097613,0.003031947802609498
5802_at,0.025000000004526242,0.02500000000324494,0.0250000000034781,0.7749965353839396,0.02500000000321128,0.025002842917154416,0.025000152381599056,0.025000469284669237,0.025000000012556884,0.02500000000562011
5804_at,0.03333591443775885,0.0333351320329776,0.03333918371261637,0.03333441336691523,0.69995607732382,0.03334598028509558,0.033335640885258117,0.03333514572200025,0.0333348718912377,0.0333476403423203
5807_at,0.03333591443775885,0.0333351320329776,0.03333918371261637,0.03333441336691523,0.69995607732382,0.03334598028509558,0.033335640885258117,0.03333514572200025,0.0333348718912377,0.0333476403423203
5812_at,0.006250240472968946,0.00625180297058531,0.006250500119120988,0.006250331136420249,0.5242178804677401,0.4257777927595986,0.00625049410355156,0.006250306803125397,0.006250239088089676,0.006250412078799057
5813_at,0.0019610504842835644,0.07577216456192275,0.0019612375028976357,0.00196103835209325,0.0019612062414724294,0.001960965948747145,0.593135507775295,0.025996722910565425,0.2933292112210933,0.0019608950016295344
5820_at,0.014285739705586026,0.01428583238896044,0.014285771875286858,0.4468119106313878,0.4388993732442697,0.014286224461328462,0.014285827774469679,0.014285953136077311,0.014286980994184798,0.014286385788448841
5828_at,0.025000000004526242,0.02500000000324494,0.0250000000034781,0.7749965353839396,0.02500000000321128,0.025002842917154416,0.025000152381599056,0.025000469284669237,0.025000000012556884,0.02500000000562011
5831_at,0.025000000004541945,0.02500000000324374,0.025000000003489807,0.7749978845978012,0.025000050383032147,0.025000749147030033,0.0250000000030116,0.02500020725316856,0.02500000000316919,0.025001108601511907
5838_at,0.025000000004541945,0.02500000000324374,0.025000000003489807,0.7749978845978012,0.025000050383032147,0.025000749147030033,0.0250000000030116,0.02500020725316856,0.02500000000316919,0.025001108601511907
5840_at,0.025000000004541945,0.02500000000324374,0.025000000003489807,0.7749978845978012,0.025000050383032147,0.025000749147030033,0.0250000000030116,0.02500020725316856,0.02500000000316919,0.025001108601511907
5842_at,0.025000000004541945,0.02500000000324374,0.025000000003489807,0.7749978845978012,0.025000050383032147,0.025000749147030033,0.0250000000030116,0.02500020725316856,0.02500000000316919,0.025001108601511907
5856_at,0.025000000004541945,0.02500000000324374,0.025000000003489807,0.7749978845978012,0.025000050383032147,0.025000749147030033,0.0250000000030116,0.02500020725316856,0.02500000000316919,0.025001108601511907
5859_at,0.025000000004541945,0.02500000000324374,0.025000000003489807,0.7749978845978012,0.025000050383032147,0.025000749147030033,0.0250000000030116,0.02500020725316856,0.02500000000316919,0.025001108601511907
5860_g_at,0.025000000004541945,0.02500000000324374,0.025000000003489807,0.7749978845978012,0.025000050383032147,0.025000749147030033,0.0250000000030116,0.02500020725316856,0.02500000000316919,0.025001108601511907
5861_at,0.025000000004541945,0.02500000000324374,0.025000000003489807,0.7749978845978012,0.025000050383032147,0.025000749147030033,0.0250000000030116,0.02500020725316856,0.02500000000316919,0.025001108601511907
5864_at,0.025000000004526242,0.02500000000324494,0.0250000000034781,0.7749965353839396,0.02500000000321128,0.025002842917154416,0.025000152381599056,0.025000469284669237,0.025000000012556884,0.02500000000562011
5867_at,0.025000000004541945,0.02500000000324374,0.025000000003489807,0.7749978845978012,0.025000050383032147,0.025000749147030033,0.0250000000030116,0.02500020725316856,0.02500000000316919,0.025001108601511907
5874_at,0.025000000004526242,0.02500000000324494,0.0250000000034781,0.7749965353839396,0.02500000000321128,0.025002842917154416,0.025000152381599056,0.025000469284669237,0.025000000012556884,0.02500000000562011
5875_s_at,0.025000000004526242,0.02500000000324494,0.0250000000034781,0.7749965353839396,0.02500000000321128,0.025002842917154416,0.025000152381599056,0.025000469284669237,0.025000000012556884,0.02500000000562011
5877_i_at,0.025000000004541945,0.02500000000324374,0.025000000003489807,0.7749978845978012,0.025000050383032147,0.025000749147030033,0.0250000000030116,0.02500020725316856,0.02500000000316919,0.025001108601511907
5879_at,0.025000000004526242,0.02500000000324494,0.0250000000034781,0.7749965353839396,0.02500000000321128,0.025002842917154416,0.025000152381599056,0.025000469284669237,0.025000000012556884,0.02500000000562011
5885_at,0.025000000004526242,0.02500000000324494,0.0250000000034781,0.7749965353839396,0.02500000000321128,0.025002842917154416,0.025000152381599056,0.025000469284669237,0.025000000012556884,0.02500000000562011
5887_i_at,0.005000564540938152,0.0050003001448352975,0.005000021280084106,0.16109886665889442,0.7988979387934827,0.005000170140124584,0.005000372792022299,0.005001417683431688,0.0050001407200755505,0.005000207246111181
5892_at,0.025000000004541945,0.02500000000324374,0.025000000003489807,0.7749978845978012,0.025000050383032147,0.025000749147030033,0.0250000000030116,0.02500020725316856,0.02500000000316919,0.025001108601511907
5901_at,0.025000000004526242,0.02500000000324494,0.0250000000034781,0.7749965353839396,0.02500000000321128,0.025002842917154416,0.025000152381599056,0.025000469284669237,0.025000000012556884,0.02500000000562011
5903_at,0.025000000004526242,0.02500000000324494,0.0250000000034781,0.7749965353839396,0.02500000000321128,0.025002842917154416,0.025000152381599056,0.025000469284669237,0.025000000012556884,0.02500000000562011
5909_at,0.025000000004541945,0.02500000000324374,0.025000000003489807,0.7749978845978012,0.025000050383032147,0.025000749147030033,0.0250000000030116,0.02500020725316856,0.02500000000316919,0.025001108601511907
5913_at,0.0024391385421176316,0.002439685694078523,0.12158292269045493,0.0024393790696221876,0.4707079000334514,0.002439452779656172,0.002439501899960318,0.3906330513512624,0.002439822286307518,0.0024391456530886706
5915_at,0.0017242093736702993,0.0017243846994494264,0.0017245573016628618,0.0017241713971471546,0.0017244981876059539,0.0017241658323294206,0.0017242661751950559,0.9844813901822348,0.0017241838006996615,0.00172417305000543
5921_at,0.0025642737544234653,0.0025643107698888777,0.002564410884971514,0.0025641548036518936,0.7395441887772478,0.002564208473234138,0.002564341525119855,0.23994163266590487,0.002564278684806265,0.0025641996607511292
5929_at,0.025000000004541945,0.02500000000324374,0.025000000003489807,0.7749978845978012,0.025000050383032147,0.025000749147030033,0.0250000000030116,0.02500020725316856,0.02500000000316919,0.025001108601511907
5933_at,0.003448291452723875,0.003448292744341758,0.003448348737927871,0.09710219056567589,0.1756268168792181,0.0034500222012734333,0.7031303059927227,0.003449012292409399,0.00344842630574113,0.003448292827965839
5934_at,0.0010204816626336525,0.0010205046999588842,0.001020488326391062,0.0334160137158685,0.0010204430089062744,0.9584202425097229,0.0010204333581673775,0.0010204352010933268,0.0010204529474472815,0.0010205045698107327
5935_at,0.001852635919116491,0.0018522377456406563,0.16710906766351982,0.03408390891840612,0.001852243352591353,0.0018523262761033752,0.7858410299353848,0.0018520629495225934,0.001851938219663681,0.0018525490200510981
5936_at,0.002272880298539485,0.0022731319637464098,0.002273024042285011,0.318774282632069,0.32459982404308146,0.22003545314373085,0.12295285575420171,0.0022728548479608274,0.002272776551556244,0.002272916722828987
5937_at,0.001352144572132917,0.00135159240363883,0.0013517128843981638,0.0013516261890672869,0.27912846885365716,0.0013514246527964633,0.5389068325172798,0.17250309608529638,0.001351722559158135,0.0013513792825748123
5938_at,0.003448850654923213,0.0034489857054987457,0.003449214696108292,0.25319867124216605,0.49001987547267173,0.0034491468420616207,0.23263775965464054,0.0034488516989947702,0.0034494246141821704,0.003449219418752972
5939_at,0.41760751665080625,0.0014497900017197175,0.2169160258509422,0.14179237258809096,0.001449654854895642,0.0014496861423529872,0.0014495691473141586,0.21498643495267886,0.001449483982021884,0.0014494658291773444
5940_at,0.001315945102749296,0.3789574343514254,0.001316133756331085,0.22515968475551518,0.3866710683922482,0.001315950675260293,0.0013159704179211615,0.0013159009068979513,0.001316044767119203,0.0013158668745323243
5941_at,0.0014494869172885182,0.0014495857876711544,0.1271763350225717,0.0014495140088756622,0.0014496727607154181,0.0014495044708621302,0.001449400460721136,0.8612275629944532,0.0014495353937656783,0.0014494021830755524
5942_at,0.0012660678580248043,0.001266005835861187,0.001266092020604987,0.0012659224415747026,0.3253296070797854,0.001265946329765874,0.6645423458666978,0.0012659925520034409,0.00126611596871668,0.0012659040469650462
5950_at,0.012500331036387523,0.012500206010416504,0.012500220395623764,0.012500099579751582,0.8874945073146624,0.012500279415173933,0.012501195756634975,0.012502744781143271,0.012500144971262825,0.012500270738943343
5951_at,0.003572292875739316,0.0035721366266237456,0.19830664605656248,0.719219080724027,0.05747017543438626,0.0035720739851260487,0.003571833544348247,0.003571746741379291,0.00357181682831899,0.003572197183488663
5952_at,0.0037045122202162342,0.2051808537084024,0.0037044358443159456,0.003704384153301917,0.7651856583330602,0.003704115896571357,0.0037039512595503,0.0037041801257417443,0.00370409647324075,0.003703811985599253
5953_at,0.001010210881133164,0.0010101395305758937,0.0010101659066148651,0.0010101209267596412,0.0010102316163360537,0.0010103479747796604,0.9402229364922778,0.05169556105396964,0.0010101175434091508,0.0010101680741439515
5957_at,0.0014926848491363515,0.0014930215494502127,0.6364654583529309,0.0014926903543968414,0.20500801224019047,0.07065910864247908,0.0014928150191972952,0.0014927602404557487,0.07891074941566316,0.0014926993360998852
5958_at,0.0021741787716836143,0.3090695401169412,0.372309908582957,0.0021745451719680396,0.002174176093366476,0.1709758330069108,0.0021742130315094005,0.0021740842314782937,0.0021746470676720924,0.13459887392551315
5959_at,0.0010528399751303615,0.8301336628600088,0.0010531066939999945,0.0010527180410211875,0.001052791809927792,0.07639087666599553,0.0010526998450915636,0.0861053050221476,0.00105279000221906,0.001053209084457934
5960_at,0.012500331036387523,0.012500206010416504,0.012500220395623764,0.012500099579751582,0.8874945073146624,0.012500279415173933,0.012501195756634975,0.012502744781143271,0.012500144971262825,0.012500270738943343
5962_at,0.0015153432923267764,0.0015153554199483247,0.0015155690545961657,0.001515383909571519,0.0015155836654779779,0.0015155767570132728,0.9863610552332541,0.0015154762118043056,0.0015152982242698045,0.0015153582317377465
5963_at,0.7239545779214448,0.0023259663056344015,0.002325854419519414,0.0023257309455612697,0.0023264513830403935,0.08282763589532889,0.17693626347787675,0.0023259764366090315,0.0023256976787295433,0.0023258455362556475
5965_at,0.27486896522390986,0.1333601092993862,0.0012989960407770729,0.0012990859537757751,0.0012989970274097638,0.23291632672380888,0.0012989301366690333,0.04290694513063796,0.0012989995366824362,0.3094526449269431
5966_at,0.0013335017675949257,0.0013342288330619124,0.0013337333020119655,0.0013338884540016285,0.0013337067136196229,0.0013335082348766823,0.0013334467777646444,0.9879968175765205,0.001333783648909015,0.0013333846916391313
5969_at,0.9415620274944106,0.0016131732904593802,0.0016134015935288825,0.045532592147148866,0.0016130320854074232,0.0016130431621569792,0.0016130689020219182,0.0016131322781895432,0.0016132810014060387,0.0016132480452703529
5970_at,0.0025645855786391018,0.13518556911989477,0.0025646539343352867,0.571564405785451,0.19676690957127366,0.08109611010442783,0.0025644071736253154,0.0025644313140927638,0.00256440502633405,0.0025645223919261015
5972_at,0.0021277010902007705,0.002128206206804667,0.14600321238796649,0.0021277590458514484,0.5034145329173935,0.00212770307247137,0.0021281275399302278,0.3356865571875925,0.002128518936704304,0.0021276816150847112
5973_at,0.00434803869419889,0.00434856503710455,0.004348085403138834,0.004348089415809572,0.9608657406537293,0.004348297034065992,0.004348476703723947,0.004348567106856069,0.004347901525220511,0.004348238426152459
5974_at,0.12654787310872423,0.0022732718981456363,0.276086705875859,0.1669787375944306,0.20226699247756372,0.07954765715785286,0.13947930345077422,0.0022731565355664247,0.0022730750495132085,0.002273226851570231
5975_at,0.0018519805148158649,0.0018521365528179857,0.0018520875136272701,0.0018521446631262553,0.001852134483554785,0.5148526578365324,0.18781913682787724,0.284363694957021,0.0018520815018939968,0.0018519451487330615
5976_at,0.0011112601606993863,0.9899990767280292,0.0011112325584882055,0.0011111668747892489,0.001111251887638863,0.0011112329033879694,0.001111205669975858,0.0011111821854813825,0.0011112264290116872,0.0011111646024981074
5977_at,0.0012346777898772086,0.001234649497700387,0.0012346106558159737,0.0012346186357844345,0.021649740684928913,0.0012346016869057392,0.09259179053888701,0.8771159003198272,0.0012348285230575063,0.0012345816672156115
5978_at,0.012500331036387523,0.012500206010416504,0.012500220395623764,0.012500099579751582,0.8874945073146624,0.012500279415173933,0.012501195756634975,0.012502744781143271,0.012500144971262825,0.012500270738943343
